step	agentId	[regionId,diseaseStatus,diseaseSeq,time,location,checkin,Reported,Sampled,Sequenced]
0	2895	[16,Susceptible,,,,,false,false,false]	
0	2896	[16,Infectious,2896-1,2019-07-01T00:00:00.000,POINT (740495.0733225488 3737221.513493437),AtHome,true,true,false]	
0	2897	[16,Susceptible,,,,,false,false,false]	
0	2898	[16,Susceptible,,,,,false,false,false]	
0	2899	[16,Susceptible,,,,,false,false,false]	
0	2900	[16,Susceptible,,,,,false,false,false]	
0	2901	[16,Susceptible,,,,,false,false,false]	
0	2902	[16,Susceptible,,,,,false,false,false]	
0	2903	[16,Susceptible,,,,,false,false,false]	
0	2904	[16,Susceptible,,,,,false,false,false]	
0	2905	[16,Susceptible,,,,,false,false,false]	
0	2906	[16,Susceptible,,,,,false,false,false]	
0	2907	[16,Susceptible,,,,,false,false,false]	
0	2908	[16,Susceptible,,,,,false,false,false]	
0	2909	[16,Susceptible,,,,,false,false,false]	
0	2910	[16,Susceptible,,,,,false,false,false]	
0	2911	[16,Susceptible,,,,,false,false,false]	
0	2912	[16,Susceptible,,,,,false,false,false]	
0	2913	[16,Susceptible,,,,,false,false,false]	
0	2914	[16,Susceptible,,,,,false,false,false]	
0	2915	[16,Susceptible,,,,,false,false,false]	
0	2916	[16,Susceptible,,,,,false,false,false]	
0	2917	[16,Susceptible,,,,,false,false,false]	
0	2918	[16,Susceptible,,,,,false,false,false]	
0	2919	[16,Susceptible,,,,,false,false,false]	
0	2920	[16,Susceptible,,,,,false,false,false]	
0	2921	[16,Susceptible,,,,,false,false,false]	
0	2922	[16,Susceptible,,,,,false,false,false]	
0	2923	[16,Susceptible,,,,,false,false,false]	
0	2924	[16,Susceptible,,,,,false,false,false]	
0	2925	[16,Susceptible,,,,,false,false,false]	
0	2926	[16,Susceptible,,,,,false,false,false]	
0	2927	[16,Susceptible,,,,,false,false,false]	
0	2928	[16,Susceptible,,,,,false,false,false]	
0	2929	[16,Susceptible,,,,,false,false,false]	
0	2930	[16,Susceptible,,,,,false,false,false]	
0	2931	[16,Susceptible,,,,,false,false,false]	
0	2932	[16,Susceptible,,,,,false,false,false]	
0	2933	[16,Susceptible,,,,,false,false,false]	
0	2934	[16,Susceptible,,,,,false,false,false]	
0	2935	[16,Susceptible,,,,,false,false,false]	
0	2936	[16,Susceptible,,,,,false,false,false]	
0	2937	[16,Susceptible,,,,,false,false,false]	
0	2938	[16,Susceptible,,,,,false,false,false]	
0	2939	[16,Susceptible,,,,,false,false,false]	
0	2940	[16,Susceptible,,,,,false,false,false]	
0	2941	[16,Susceptible,,,,,false,false,false]	
0	2942	[16,Susceptible,,,,,false,false,false]	
0	2943	[16,Susceptible,,,,,false,false,false]	
0	2944	[16,Susceptible,,,,,false,false,false]	
0	2945	[16,Susceptible,,,,,false,false,false]	
0	2946	[16,Susceptible,,,,,false,false,false]	
0	2947	[16,Susceptible,,,,,false,false,false]	
0	2948	[16,Susceptible,,,,,false,false,false]	
0	2949	[16,Susceptible,,,,,false,false,false]	
0	2950	[16,Susceptible,,,,,false,false,false]	
0	2951	[16,Susceptible,,,,,false,false,false]	
0	2952	[16,Susceptible,,,,,false,false,false]	
0	2953	[16,Susceptible,,,,,false,false,false]	
0	2954	[16,Susceptible,,,,,false,false,false]	
0	2955	[16,Susceptible,,,,,false,false,false]	
0	2956	[16,Susceptible,,,,,false,false,false]	
0	2957	[16,Susceptible,,,,,false,false,false]	
0	2958	[16,Susceptible,,,,,false,false,false]	
0	2959	[16,Susceptible,,,,,false,false,false]	
0	2960	[16,Susceptible,,,,,false,false,false]	
0	2961	[16,Susceptible,,,,,false,false,false]	
0	2962	[16,Susceptible,,,,,false,false,false]	
0	2963	[16,Susceptible,,,,,false,false,false]	
0	2964	[16,Susceptible,,,,,false,false,false]	
0	2965	[16,Susceptible,,,,,false,false,false]	
0	2966	[16,Susceptible,,,,,false,false,false]	
0	2967	[16,Susceptible,,,,,false,false,false]	
0	2968	[16,Susceptible,,,,,false,false,false]	
0	2969	[16,Susceptible,,,,,false,false,false]	
0	2970	[16,Susceptible,,,,,false,false,false]	
0	2971	[16,Susceptible,,,,,false,false,false]	
0	2972	[16,Susceptible,,,,,false,false,false]	
0	2973	[16,Susceptible,,,,,false,false,false]	
0	2974	[16,Susceptible,,,,,false,false,false]	
0	2975	[16,Susceptible,,,,,false,false,false]	
0	2976	[16,Susceptible,,,,,false,false,false]	
0	2977	[16,Susceptible,,,,,false,false,false]	
0	2978	[16,Susceptible,,,,,false,false,false]	
0	2979	[16,Susceptible,,,,,false,false,false]	
0	2980	[16,Susceptible,,,,,false,false,false]	
0	2981	[16,Susceptible,,,,,false,false,false]	
0	2982	[16,Susceptible,,,,,false,false,false]	
0	2983	[16,Susceptible,,,,,false,false,false]	
0	2984	[16,Susceptible,,,,,false,false,false]	
0	2985	[16,Susceptible,,,,,false,false,false]	
0	2986	[16,Susceptible,,,,,false,false,false]	
0	2987	[16,Susceptible,,,,,false,false,false]	
0	2988	[16,Susceptible,,,,,false,false,false]	
0	2989	[16,Susceptible,,,,,false,false,false]	
0	2990	[16,Susceptible,,,,,false,false,false]	
0	2991	[16,Susceptible,,,,,false,false,false]	
0	2992	[16,Susceptible,,,,,false,false,false]	
0	2993	[16,Susceptible,,,,,false,false,false]	
0	2994	[16,Susceptible,,,,,false,false,false]	
0	2995	[16,Susceptible,,,,,false,false,false]	
0	2996	[16,Susceptible,,,,,false,false,false]	
0	2997	[16,Susceptible,,,,,false,false,false]	
0	2998	[16,Susceptible,,,,,false,false,false]	
0	2999	[16,Susceptible,,,,,false,false,false]	
0	3000	[16,Susceptible,,,,,false,false,false]	
0	3001	[16,Susceptible,,,,,false,false,false]	
0	3002	[16,Susceptible,,,,,false,false,false]	
0	3003	[16,Susceptible,,,,,false,false,false]	
0	3004	[16,Susceptible,,,,,false,false,false]	
0	3005	[16,Susceptible,,,,,false,false,false]	
0	3006	[16,Susceptible,,,,,false,false,false]	
0	3007	[16,Susceptible,,,,,false,false,false]	
0	3008	[16,Susceptible,,,,,false,false,false]	
0	3009	[16,Susceptible,,,,,false,false,false]	
0	3010	[16,Susceptible,,,,,false,false,false]	
0	3011	[16,Susceptible,,,,,false,false,false]	
0	3012	[16,Susceptible,,,,,false,false,false]	
0	3013	[16,Susceptible,,,,,false,false,false]	
0	3014	[16,Susceptible,,,,,false,false,false]	
0	3015	[16,Susceptible,,,,,false,false,false]	
0	3016	[16,Susceptible,,,,,false,false,false]	
0	3017	[16,Susceptible,,,,,false,false,false]	
0	3018	[16,Susceptible,,,,,false,false,false]	
0	3019	[16,Susceptible,,,,,false,false,false]	
0	3020	[16,Susceptible,,,,,false,false,false]	
0	3021	[16,Susceptible,,,,,false,false,false]	
0	3022	[16,Susceptible,,,,,false,false,false]	
0	3023	[16,Susceptible,,,,,false,false,false]	
0	3024	[17,Susceptible,,,,,false,false,false]	
0	3025	[17,Susceptible,,,,,false,false,false]	
0	3026	[17,Susceptible,,,,,false,false,false]	
0	3027	[17,Susceptible,,,,,false,false,false]	
0	3028	[17,Susceptible,,,,,false,false,false]	
0	3029	[17,Susceptible,,,,,false,false,false]	
0	3030	[17,Susceptible,,,,,false,false,false]	
0	3031	[17,Susceptible,,,,,false,false,false]	
0	3032	[17,Susceptible,,,,,false,false,false]	
0	3033	[17,Susceptible,,,,,false,false,false]	
0	3034	[17,Susceptible,,,,,false,false,false]	
0	3035	[17,Susceptible,,,,,false,false,false]	
0	3036	[17,Susceptible,,,,,false,false,false]	
0	3037	[17,Susceptible,,,,,false,false,false]	
0	3038	[17,Susceptible,,,,,false,false,false]	
0	3039	[17,Susceptible,,,,,false,false,false]	
0	3040	[17,Susceptible,,,,,false,false,false]	
0	3041	[17,Susceptible,,,,,false,false,false]	
0	3042	[17,Susceptible,,,,,false,false,false]	
0	3043	[17,Susceptible,,,,,false,false,false]	
0	3044	[17,Susceptible,,,,,false,false,false]	
0	3045	[17,Susceptible,,,,,false,false,false]	
0	3046	[17,Susceptible,,,,,false,false,false]	
0	3047	[17,Susceptible,,,,,false,false,false]	
0	3048	[17,Susceptible,,,,,false,false,false]	
0	3049	[17,Susceptible,,,,,false,false,false]	
0	3050	[17,Susceptible,,,,,false,false,false]	
0	3051	[17,Susceptible,,,,,false,false,false]	
0	3052	[17,Susceptible,,,,,false,false,false]	
0	3053	[17,Susceptible,,,,,false,false,false]	
0	3054	[17,Susceptible,,,,,false,false,false]	
0	3055	[17,Susceptible,,,,,false,false,false]	
0	3056	[17,Susceptible,,,,,false,false,false]	
0	3057	[17,Susceptible,,,,,false,false,false]	
0	3058	[17,Susceptible,,,,,false,false,false]	
0	3059	[17,Susceptible,,,,,false,false,false]	
0	3060	[17,Susceptible,,,,,false,false,false]	
0	3061	[17,Susceptible,,,,,false,false,false]	
0	3062	[17,Susceptible,,,,,false,false,false]	
0	3063	[17,Susceptible,,,,,false,false,false]	
0	3064	[17,Susceptible,,,,,false,false,false]	
0	3065	[17,Susceptible,,,,,false,false,false]	
0	3066	[17,Susceptible,,,,,false,false,false]	
0	3067	[17,Susceptible,,,,,false,false,false]	
0	3068	[17,Susceptible,,,,,false,false,false]	
0	3069	[17,Susceptible,,,,,false,false,false]	
0	3070	[17,Susceptible,,,,,false,false,false]	
0	3071	[17,Susceptible,,,,,false,false,false]	
0	3072	[17,Susceptible,,,,,false,false,false]	
0	3073	[17,Susceptible,,,,,false,false,false]	
0	3074	[17,Susceptible,,,,,false,false,false]	
0	3075	[17,Susceptible,,,,,false,false,false]	
0	3076	[17,Susceptible,,,,,false,false,false]	
0	3077	[17,Susceptible,,,,,false,false,false]	
0	3078	[17,Susceptible,,,,,false,false,false]	
0	3079	[17,Susceptible,,,,,false,false,false]	
0	3080	[17,Susceptible,,,,,false,false,false]	
0	3081	[17,Susceptible,,,,,false,false,false]	
0	3082	[17,Susceptible,,,,,false,false,false]	
0	3083	[17,Susceptible,,,,,false,false,false]	
0	3084	[17,Susceptible,,,,,false,false,false]	
0	3085	[17,Susceptible,,,,,false,false,false]	
0	3086	[17,Susceptible,,,,,false,false,false]	
0	3087	[17,Susceptible,,,,,false,false,false]	
0	3088	[17,Susceptible,,,,,false,false,false]	
0	3089	[17,Susceptible,,,,,false,false,false]	
0	3090	[17,Susceptible,,,,,false,false,false]	
0	3091	[17,Susceptible,,,,,false,false,false]	
0	3092	[17,Susceptible,,,,,false,false,false]	
0	3093	[17,Susceptible,,,,,false,false,false]	
0	3094	[17,Susceptible,,,,,false,false,false]	
0	3095	[17,Susceptible,,,,,false,false,false]	
0	3096	[17,Susceptible,,,,,false,false,false]	
0	3097	[17,Susceptible,,,,,false,false,false]	
0	3098	[17,Susceptible,,,,,false,false,false]	
0	3099	[17,Susceptible,,,,,false,false,false]	
0	3100	[17,Susceptible,,,,,false,false,false]	
0	3101	[17,Susceptible,,,,,false,false,false]	
0	3102	[17,Susceptible,,,,,false,false,false]	
0	3103	[17,Susceptible,,,,,false,false,false]	
0	3104	[17,Susceptible,,,,,false,false,false]	
0	3105	[17,Susceptible,,,,,false,false,false]	
0	3106	[17,Susceptible,,,,,false,false,false]	
0	3107	[17,Susceptible,,,,,false,false,false]	
0	3108	[17,Susceptible,,,,,false,false,false]	
0	3109	[17,Susceptible,,,,,false,false,false]	
0	3110	[17,Susceptible,,,,,false,false,false]	
0	3111	[17,Susceptible,,,,,false,false,false]	
0	3112	[17,Susceptible,,,,,false,false,false]	
0	3113	[17,Susceptible,,,,,false,false,false]	
0	3114	[17,Susceptible,,,,,false,false,false]	
0	3115	[17,Susceptible,,,,,false,false,false]	
0	3116	[17,Susceptible,,,,,false,false,false]	
0	3117	[17,Susceptible,,,,,false,false,false]	
0	3118	[17,Susceptible,,,,,false,false,false]	
0	3119	[17,Susceptible,,,,,false,false,false]	
0	3120	[17,Susceptible,,,,,false,false,false]	
0	3121	[17,Susceptible,,,,,false,false,false]	
0	3122	[17,Susceptible,,,,,false,false,false]	
0	3123	[17,Susceptible,,,,,false,false,false]	
0	3124	[17,Susceptible,,,,,false,false,false]	
0	3125	[17,Susceptible,,,,,false,false,false]	
0	3126	[17,Susceptible,,,,,false,false,false]	
0	3127	[17,Susceptible,,,,,false,false,false]	
0	3128	[17,Susceptible,,,,,false,false,false]	
0	3129	[17,Susceptible,,,,,false,false,false]	
0	3130	[17,Susceptible,,,,,false,false,false]	
0	3131	[17,Susceptible,,,,,false,false,false]	
0	3132	[17,Susceptible,,,,,false,false,false]	
0	3133	[17,Susceptible,,,,,false,false,false]	
0	3134	[17,Susceptible,,,,,false,false,false]	
0	3135	[17,Susceptible,,,,,false,false,false]	
0	3136	[17,Susceptible,,,,,false,false,false]	
0	3137	[17,Susceptible,,,,,false,false,false]	
0	3138	[17,Susceptible,,,,,false,false,false]	
0	3139	[17,Susceptible,,,,,false,false,false]	
0	3140	[17,Susceptible,,,,,false,false,false]	
0	3141	[17,Susceptible,,,,,false,false,false]	
0	3142	[17,Susceptible,,,,,false,false,false]	
0	3143	[17,Susceptible,,,,,false,false,false]	
0	3144	[17,Susceptible,,,,,false,false,false]	
0	3145	[17,Susceptible,,,,,false,false,false]	
0	3146	[17,Susceptible,,,,,false,false,false]	
0	3147	[17,Susceptible,,,,,false,false,false]	
0	3148	[17,Susceptible,,,,,false,false,false]	
0	3149	[17,Susceptible,,,,,false,false,false]	
0	3150	[17,Susceptible,,,,,false,false,false]	
0	3151	[17,Susceptible,,,,,false,false,false]	
0	3152	[17,Susceptible,,,,,false,false,false]	
0	3153	[17,Susceptible,,,,,false,false,false]	
0	3154	[17,Susceptible,,,,,false,false,false]	
0	3155	[17,Susceptible,,,,,false,false,false]	
0	3156	[17,Susceptible,,,,,false,false,false]	
0	3157	[17,Susceptible,,,,,false,false,false]	
0	3158	[17,Susceptible,,,,,false,false,false]	
0	3159	[17,Susceptible,,,,,false,false,false]	
0	3160	[17,Susceptible,,,,,false,false,false]	
0	3161	[17,Susceptible,,,,,false,false,false]	
0	3162	[17,Susceptible,,,,,false,false,false]	
0	3163	[17,Susceptible,,,,,false,false,false]	
0	3164	[17,Susceptible,,,,,false,false,false]	
0	3165	[17,Susceptible,,,,,false,false,false]	
0	3166	[17,Susceptible,,,,,false,false,false]	
0	3167	[17,Susceptible,,,,,false,false,false]	
0	3168	[17,Susceptible,,,,,false,false,false]	
0	3169	[17,Susceptible,,,,,false,false,false]	
0	3170	[17,Susceptible,,,,,false,false,false]	
0	3171	[17,Susceptible,,,,,false,false,false]	
0	3172	[17,Susceptible,,,,,false,false,false]	
0	3173	[17,Susceptible,,,,,false,false,false]	
0	3174	[17,Susceptible,,,,,false,false,false]	
0	3175	[17,Susceptible,,,,,false,false,false]	
0	3176	[17,Susceptible,,,,,false,false,false]	
0	3177	[17,Susceptible,,,,,false,false,false]	
0	3178	[17,Susceptible,,,,,false,false,false]	
0	3179	[17,Susceptible,,,,,false,false,false]	
0	3180	[17,Susceptible,,,,,false,false,false]	
0	3181	[17,Susceptible,,,,,false,false,false]	
0	3182	[17,Susceptible,,,,,false,false,false]	
0	3183	[17,Susceptible,,,,,false,false,false]	
0	3184	[17,Susceptible,,,,,false,false,false]	
0	3185	[17,Susceptible,,,,,false,false,false]	
0	3186	[17,Susceptible,,,,,false,false,false]	
0	3187	[17,Susceptible,,,,,false,false,false]	
0	3188	[17,Susceptible,,,,,false,false,false]	
0	3189	[17,Susceptible,,,,,false,false,false]	
0	3190	[17,Susceptible,,,,,false,false,false]	
0	3191	[17,Susceptible,,,,,false,false,false]	
0	3192	[17,Susceptible,,,,,false,false,false]	
0	3193	[17,Susceptible,,,,,false,false,false]	
0	3194	[17,Susceptible,,,,,false,false,false]	
0	3195	[17,Susceptible,,,,,false,false,false]	
0	3196	[17,Susceptible,,,,,false,false,false]	
0	3197	[17,Susceptible,,,,,false,false,false]	
0	3198	[17,Susceptible,,,,,false,false,false]	
0	3199	[17,Susceptible,,,,,false,false,false]	
0	3200	[17,Susceptible,,,,,false,false,false]	
0	3201	[17,Susceptible,,,,,false,false,false]	
0	3202	[17,Susceptible,,,,,false,false,false]	
0	3203	[17,Susceptible,,,,,false,false,false]	
0	3204	[17,Susceptible,,,,,false,false,false]	
0	3205	[17,Susceptible,,,,,false,false,false]	
0	3206	[17,Susceptible,,,,,false,false,false]	
0	3207	[17,Susceptible,,,,,false,false,false]	
0	3208	[17,Susceptible,,,,,false,false,false]	
0	3209	[17,Susceptible,,,,,false,false,false]	
0	3210	[17,Susceptible,,,,,false,false,false]	
0	3211	[17,Susceptible,,,,,false,false,false]	
0	3212	[17,Susceptible,,,,,false,false,false]	
0	3213	[17,Susceptible,,,,,false,false,false]	
0	3214	[17,Susceptible,,,,,false,false,false]	
0	3215	[17,Susceptible,,,,,false,false,false]	
0	3216	[17,Susceptible,,,,,false,false,false]	
0	3217	[17,Susceptible,,,,,false,false,false]	
0	3218	[17,Susceptible,,,,,false,false,false]	
0	3219	[17,Susceptible,,,,,false,false,false]	
0	3220	[17,Susceptible,,,,,false,false,false]	
0	3221	[17,Susceptible,,,,,false,false,false]	
0	3222	[17,Susceptible,,,,,false,false,false]	
0	3223	[18,Susceptible,,,,,false,false,false]	
0	3224	[18,Susceptible,,,,,false,false,false]	
0	3225	[18,Susceptible,,,,,false,false,false]	
0	3226	[18,Susceptible,,,,,false,false,false]	
0	3227	[18,Susceptible,,,,,false,false,false]	
0	3228	[18,Susceptible,,,,,false,false,false]	
0	3229	[18,Susceptible,,,,,false,false,false]	
0	3230	[18,Susceptible,,,,,false,false,false]	
0	3231	[18,Susceptible,,,,,false,false,false]	
0	3232	[18,Susceptible,,,,,false,false,false]	
0	3233	[18,Susceptible,,,,,false,false,false]	
0	3234	[18,Susceptible,,,,,false,false,false]	
0	3235	[18,Susceptible,,,,,false,false,false]	
0	3236	[18,Susceptible,,,,,false,false,false]	
0	3237	[18,Susceptible,,,,,false,false,false]	
0	3238	[18,Susceptible,,,,,false,false,false]	
0	3239	[18,Susceptible,,,,,false,false,false]	
0	3240	[18,Susceptible,,,,,false,false,false]	
0	3241	[18,Susceptible,,,,,false,false,false]	
0	3242	[18,Susceptible,,,,,false,false,false]	
0	3243	[18,Susceptible,,,,,false,false,false]	
0	3244	[18,Susceptible,,,,,false,false,false]	
0	3245	[18,Susceptible,,,,,false,false,false]	
0	3246	[18,Susceptible,,,,,false,false,false]	
0	3247	[18,Susceptible,,,,,false,false,false]	
0	3248	[18,Susceptible,,,,,false,false,false]	
0	3249	[18,Susceptible,,,,,false,false,false]	
0	3250	[18,Susceptible,,,,,false,false,false]	
0	3251	[18,Susceptible,,,,,false,false,false]	
0	3252	[18,Susceptible,,,,,false,false,false]	
0	3253	[18,Susceptible,,,,,false,false,false]	
0	3254	[18,Susceptible,,,,,false,false,false]	
0	3255	[18,Susceptible,,,,,false,false,false]	
0	3256	[18,Susceptible,,,,,false,false,false]	
0	3257	[18,Susceptible,,,,,false,false,false]	
0	3258	[18,Susceptible,,,,,false,false,false]	
0	3259	[18,Susceptible,,,,,false,false,false]	
0	3260	[18,Susceptible,,,,,false,false,false]	
0	3261	[18,Susceptible,,,,,false,false,false]	
0	3262	[18,Susceptible,,,,,false,false,false]	
0	3263	[18,Susceptible,,,,,false,false,false]	
0	3264	[18,Susceptible,,,,,false,false,false]	
0	3265	[18,Susceptible,,,,,false,false,false]	
0	3266	[18,Susceptible,,,,,false,false,false]	
0	3267	[18,Susceptible,,,,,false,false,false]	
0	3268	[18,Susceptible,,,,,false,false,false]	
0	3269	[18,Susceptible,,,,,false,false,false]	
0	3270	[18,Susceptible,,,,,false,false,false]	
0	3271	[18,Susceptible,,,,,false,false,false]	
0	3272	[18,Susceptible,,,,,false,false,false]	
0	3273	[18,Susceptible,,,,,false,false,false]	
0	3274	[18,Susceptible,,,,,false,false,false]	
0	3275	[18,Susceptible,,,,,false,false,false]	
0	3276	[18,Susceptible,,,,,false,false,false]	
0	3277	[18,Susceptible,,,,,false,false,false]	
0	3278	[18,Susceptible,,,,,false,false,false]	
0	3279	[18,Susceptible,,,,,false,false,false]	
0	3280	[18,Susceptible,,,,,false,false,false]	
0	3281	[18,Susceptible,,,,,false,false,false]	
0	3282	[18,Susceptible,,,,,false,false,false]	
0	3283	[18,Susceptible,,,,,false,false,false]	
0	3284	[18,Susceptible,,,,,false,false,false]	
0	3285	[18,Susceptible,,,,,false,false,false]	
0	3286	[18,Susceptible,,,,,false,false,false]	
0	3287	[18,Susceptible,,,,,false,false,false]	
0	3288	[18,Susceptible,,,,,false,false,false]	
0	3289	[18,Susceptible,,,,,false,false,false]	
0	3290	[18,Susceptible,,,,,false,false,false]	
0	3291	[18,Susceptible,,,,,false,false,false]	
0	3292	[18,Susceptible,,,,,false,false,false]	
0	3293	[18,Susceptible,,,,,false,false,false]	
0	3294	[18,Susceptible,,,,,false,false,false]	
0	3295	[18,Susceptible,,,,,false,false,false]	
0	3296	[18,Susceptible,,,,,false,false,false]	
0	3297	[18,Susceptible,,,,,false,false,false]	
0	3298	[18,Susceptible,,,,,false,false,false]	
0	3299	[18,Susceptible,,,,,false,false,false]	
0	3300	[18,Susceptible,,,,,false,false,false]	
0	3301	[18,Susceptible,,,,,false,false,false]	
0	3302	[18,Susceptible,,,,,false,false,false]	
0	3303	[18,Susceptible,,,,,false,false,false]	
0	3304	[18,Susceptible,,,,,false,false,false]	
0	3305	[18,Susceptible,,,,,false,false,false]	
0	3306	[18,Susceptible,,,,,false,false,false]	
0	3307	[18,Susceptible,,,,,false,false,false]	
0	3308	[18,Susceptible,,,,,false,false,false]	
0	3309	[18,Susceptible,,,,,false,false,false]	
0	3310	[18,Susceptible,,,,,false,false,false]	
0	3311	[19,Susceptible,,,,,false,false,false]	
0	3312	[19,Susceptible,,,,,false,false,false]	
0	3313	[19,Susceptible,,,,,false,false,false]	
0	3314	[19,Susceptible,,,,,false,false,false]	
0	3315	[19,Susceptible,,,,,false,false,false]	
0	3316	[19,Susceptible,,,,,false,false,false]	
0	3317	[19,Susceptible,,,,,false,false,false]	
0	3318	[19,Susceptible,,,,,false,false,false]	
0	3319	[19,Susceptible,,,,,false,false,false]	
0	3320	[19,Susceptible,,,,,false,false,false]	
0	3321	[19,Susceptible,,,,,false,false,false]	
0	3322	[19,Susceptible,,,,,false,false,false]	
0	3323	[19,Susceptible,,,,,false,false,false]	
0	3324	[19,Susceptible,,,,,false,false,false]	
0	3325	[19,Susceptible,,,,,false,false,false]	
0	3326	[19,Susceptible,,,,,false,false,false]	
0	3327	[19,Susceptible,,,,,false,false,false]	
0	3328	[19,Susceptible,,,,,false,false,false]	
0	3329	[19,Susceptible,,,,,false,false,false]	
0	3330	[19,Susceptible,,,,,false,false,false]	
0	3331	[19,Susceptible,,,,,false,false,false]	
0	3332	[19,Susceptible,,,,,false,false,false]	
0	3333	[19,Susceptible,,,,,false,false,false]	
0	3334	[19,Susceptible,,,,,false,false,false]	
0	3335	[19,Susceptible,,,,,false,false,false]	
0	3336	[19,Susceptible,,,,,false,false,false]	
0	3337	[19,Susceptible,,,,,false,false,false]	
0	3338	[19,Susceptible,,,,,false,false,false]	
0	3339	[19,Susceptible,,,,,false,false,false]	
0	3340	[19,Susceptible,,,,,false,false,false]	
0	3341	[19,Susceptible,,,,,false,false,false]	
0	3342	[19,Susceptible,,,,,false,false,false]	
0	3343	[19,Susceptible,,,,,false,false,false]	
0	3344	[19,Susceptible,,,,,false,false,false]	
0	3345	[19,Susceptible,,,,,false,false,false]	
0	3346	[19,Susceptible,,,,,false,false,false]	
0	3347	[19,Susceptible,,,,,false,false,false]	
0	3348	[19,Susceptible,,,,,false,false,false]	
0	3349	[19,Susceptible,,,,,false,false,false]	
0	3350	[19,Susceptible,,,,,false,false,false]	
0	3351	[19,Susceptible,,,,,false,false,false]	
0	3352	[19,Susceptible,,,,,false,false,false]	
0	3353	[19,Susceptible,,,,,false,false,false]	
0	3354	[19,Susceptible,,,,,false,false,false]	
0	3355	[19,Susceptible,,,,,false,false,false]	
0	3356	[19,Susceptible,,,,,false,false,false]	
0	3357	[19,Susceptible,,,,,false,false,false]	
0	3358	[19,Susceptible,,,,,false,false,false]	
0	3359	[19,Susceptible,,,,,false,false,false]	
0	3360	[19,Susceptible,,,,,false,false,false]	
0	3361	[19,Susceptible,,,,,false,false,false]	
0	3362	[19,Susceptible,,,,,false,false,false]	
0	3363	[19,Susceptible,,,,,false,false,false]	
0	3364	[19,Susceptible,,,,,false,false,false]	
0	3365	[19,Susceptible,,,,,false,false,false]	
0	3366	[19,Susceptible,,,,,false,false,false]	
0	3367	[19,Susceptible,,,,,false,false,false]	
0	3368	[19,Susceptible,,,,,false,false,false]	
0	3369	[19,Susceptible,,,,,false,false,false]	
0	3370	[19,Susceptible,,,,,false,false,false]	
0	3371	[19,Susceptible,,,,,false,false,false]	
0	3372	[19,Susceptible,,,,,false,false,false]	
0	3373	[19,Susceptible,,,,,false,false,false]	
0	3374	[19,Susceptible,,,,,false,false,false]	
0	3375	[19,Susceptible,,,,,false,false,false]	
0	3376	[19,Susceptible,,,,,false,false,false]	
0	3377	[19,Susceptible,,,,,false,false,false]	
0	3378	[19,Susceptible,,,,,false,false,false]	
0	3379	[19,Susceptible,,,,,false,false,false]	
0	3380	[19,Susceptible,,,,,false,false,false]	
0	3381	[19,Susceptible,,,,,false,false,false]	
0	3382	[19,Susceptible,,,,,false,false,false]	
0	3383	[19,Susceptible,,,,,false,false,false]	
0	3384	[19,Susceptible,,,,,false,false,false]	
0	3385	[19,Susceptible,,,,,false,false,false]	
0	3386	[19,Susceptible,,,,,false,false,false]	
0	3387	[19,Susceptible,,,,,false,false,false]	
0	3388	[19,Susceptible,,,,,false,false,false]	
0	3389	[19,Susceptible,,,,,false,false,false]	
0	3390	[19,Susceptible,,,,,false,false,false]	
0	3391	[19,Susceptible,,,,,false,false,false]	
0	3392	[19,Susceptible,,,,,false,false,false]	
0	3393	[19,Susceptible,,,,,false,false,false]	
0	3394	[19,Susceptible,,,,,false,false,false]	
0	3395	[19,Susceptible,,,,,false,false,false]	
0	3396	[19,Susceptible,,,,,false,false,false]	
0	3397	[19,Susceptible,,,,,false,false,false]	
0	3398	[19,Susceptible,,,,,false,false,false]	
0	3399	[19,Susceptible,,,,,false,false,false]	
0	3400	[19,Susceptible,,,,,false,false,false]	
0	3401	[19,Susceptible,,,,,false,false,false]	
0	3402	[19,Susceptible,,,,,false,false,false]	
0	3403	[19,Susceptible,,,,,false,false,false]	
0	3404	[19,Susceptible,,,,,false,false,false]	
0	3405	[19,Susceptible,,,,,false,false,false]	
0	3406	[19,Susceptible,,,,,false,false,false]	
0	3407	[19,Susceptible,,,,,false,false,false]	
0	3408	[19,Susceptible,,,,,false,false,false]	
0	3409	[19,Susceptible,,,,,false,false,false]	
0	3410	[19,Susceptible,,,,,false,false,false]	
0	3411	[19,Susceptible,,,,,false,false,false]	
0	3412	[19,Susceptible,,,,,false,false,false]	
0	3413	[19,Susceptible,,,,,false,false,false]	
0	3414	[19,Susceptible,,,,,false,false,false]	
0	3415	[19,Susceptible,,,,,false,false,false]	
0	3416	[19,Susceptible,,,,,false,false,false]	
0	3417	[19,Susceptible,,,,,false,false,false]	
0	3418	[19,Susceptible,,,,,false,false,false]	
0	3419	[19,Susceptible,,,,,false,false,false]	
0	3420	[19,Susceptible,,,,,false,false,false]	
0	3421	[19,Susceptible,,,,,false,false,false]	
0	3422	[19,Susceptible,,,,,false,false,false]	
0	3423	[19,Susceptible,,,,,false,false,false]	
0	3424	[19,Susceptible,,,,,false,false,false]	
0	3425	[19,Susceptible,,,,,false,false,false]	
0	3426	[19,Susceptible,,,,,false,false,false]	
0	3427	[19,Susceptible,,,,,false,false,false]	
0	3428	[19,Susceptible,,,,,false,false,false]	
